movieId,wr,year,title2,genres,imdbId_y,poster_y,title,tmdbId_y,link
116907,3.0873605275664926,2014,Fed Up ,Documentary,2381335,https://image.tmdb.org/t/p/w500/jKVENCajbPNs5woa92oqUFHKBR9.jpg,Fed Up (2014),250657.0,https://www.imdb.com/title/tt02381335
116909,3.0610310209487213,1969,The Oblong Box ,Horror,64747,https://image.tmdb.org/t/p/w500/f9ap9XnoxYeDCxgsUvZ4X3MyrHA.jpg,The Oblong Box (1969),55152.0,https://www.imdb.com/title/tt064747
116911,3.061447711346451,2007,"Yobi, The Five-Tailed Fox ",Animation|Fantasy,1077274,https://image.tmdb.org/t/p/w500/m8lDW2Ltf7lZQklPIUxE9vTsnRQ.jpg,"Yobi, The Five-Tailed Fox (2007)",58700.0,https://www.imdb.com/title/tt01077274
116913,3.0614131731262963,1971,The Savior ,Drama,195232,https://image.tmdb.org/t/p/w500/upzISBmSNfCVk7OTn1WOXXXOqxV.jpg,The Savior (1971),78399.0,https://www.imdb.com/title/tt0195232
116915,3.0614402799294065,1972,Arcana ,Drama|Horror|Mystery,221803,https://image.tmdb.org/t/p/w500/w8ChQQt96uVMihHv5wPQqBxA8ag.jpg,Arcana (1972),143451.0,https://www.imdb.com/title/tt0221803
116917,3.060336819477429,1988,Whoregasm ,(no genres listed),129602,https://image.tmdb.org/t/p/w500/7Gs9WgaSI3hU5mPmrDA67wYiahW.jpg,Whoregasm (1988),183111.0,https://www.imdb.com/title/tt0129602
116921,3.061660972019802,1987,Police State ,Drama,135608,https://image.tmdb.org/t/p/w500/xWubF5E06D47BvkxIOr5qyhKTbt.jpg,Police State (1987),183113.0,https://www.imdb.com/title/tt0135608
116923,3.0605575115678247,1986,Kiss Me Goodbye ,(no genres listed),188773,https://image.tmdb.org/t/p/w500/cZZ06zWNXHFls1tILsrk8bP72YK.jpg,Kiss Me Goodbye (1986),183119.0,https://www.imdb.com/title/tt0188773
116925,3.0614402799294065,1942,The Male Animal ,Comedy|Romance,35020,https://image.tmdb.org/t/p/w500/6YHCL2uJ1opi8hQbB4bL8Grh2pu.jpg,The Male Animal (1942),90978.0,https://www.imdb.com/title/tt035020
116927,3.0609719836795484,1942,Rio Rita ,Comedy|Musical|Romance,35259,https://image.tmdb.org/t/p/w500/6kj6LjirAV86ZX93WWuT1HHqRS6.jpg,Rio Rita (1942),52853.0,https://www.imdb.com/title/tt035259
116933,3.061718215446409,1940,The Fighting 69th ,Action|Adventure|Drama|War,32467,https://image.tmdb.org/t/p/w500/o763enwmfIjnHhREElD6rbidngi.jpg,The Fighting 69th (1940),72638.0,https://www.imdb.com/title/tt032467
116937,3.0609450953466504,1957,My Gun is Quick ,Mystery,50737,https://image.tmdb.org/t/p/w500/xQY9mpUVk0Gp7FtM7EcyHKNu75Z.jpg,My Gun is Quick (1957),49431.0,https://www.imdb.com/title/tt050737
116939,3.0607575389994124,1990,Werner - Beinhart! ,Action|Animation|Comedy,100912,https://image.tmdb.org/t/p/w500/oEFOFSZ3QYHRnhLBy4g8sCmayPI.jpg,Werner - Beinhart! (1990),9742.0,https://www.imdb.com/title/tt0100912
116941,3.0589462409348034,1990,Jetsons: The Movie ,Animation|Children|Comedy|Musical|Sci-Fi,99878,https://image.tmdb.org/t/p/w500/kZNZ2OFJG5FUA0kXWY7pqgCUnS9.jpg,Jetsons: The Movie (1990),17009.0,https://www.imdb.com/title/tt099878
116943,3.0613977562437005,2013,Thesis on a Homicide ,Crime|Mystery|Thriller,2241605,https://image.tmdb.org/t/p/w500/9tfJHpTpUWR67H5KjoeCPOGqYgk.jpg,Thesis on a Homicide (2013),167963.0,https://www.imdb.com/title/tt02241605
116945,3.0641394163620634,2009,Freedom ,Drama,1495823,https://image.tmdb.org/t/p/w500/6LcKKPjRWSkPorcZWNIFmAhomjh.jpg,Freedom (2009),57106.0,https://www.imdb.com/title/tt01495823
116947,3.061501622305696,2012,Stand Off ,Comedy|Drama,1545328,https://image.tmdb.org/t/p/w500/jGny8iITsJgNKrhdB2PQ0Mo2Cdq.jpg,Stand Off (2012),165477.0,https://www.imdb.com/title/tt01545328
116949,3.0600101772153963,1985,Thrust in Me ,(no genres listed),90167,https://image.tmdb.org/t/p/w500/opxTwwNxZPDyt1c2RzfMvXpvumz.jpg,Thrust in Me (1985),143453.0,https://www.imdb.com/title/tt090167
116951,3.0892639947977742,2013,Bo Burnham: what. ,Comedy,3210258,https://image.tmdb.org/t/p/w500/lak6yzupCcvg48HOIDPzQx9IUHr.jpg,Bo Burnham: what. (2013),244001.0,https://www.imdb.com/title/tt03210258
116953,3.06215843379471,2012,Magic Camp ,Children|Documentary,1525580,https://image.tmdb.org/t/p/w500/56470ftssBqicKym3Sub7QH5nTx.jpg,Magic Camp (2012),203179.0,https://www.imdb.com/title/tt01525580
116955,3.061219587839011,1983,The Wild World of Lydia Lunch ,(no genres listed),162046,https://image.tmdb.org/t/p/w500/3jEPOM1JlC0ys6y2Kk4lFyW8pQA.jpg,The Wild World of Lydia Lunch (1983),183127.0,https://www.imdb.com/title/tt0162046
116957,3.06596301243459,2013,The Reunion ,Drama,2402091,https://image.tmdb.org/t/p/w500/dmM2PrAUPAJSJzYqwDnjZ7zQ6WL.jpg,The Reunion (2013),202573.0,https://www.imdb.com/title/tt02402091
116959,3.062074957296419,1992,Embracing ,Documentary,191310,https://image.tmdb.org/t/p/w500/nVOXELYDLufUZVsJg30ebcSwsV1.jpg,Embracing (1992),162406.0,https://www.imdb.com/title/tt0191310
116961,3.0618543625730448,1994,Katatsumori ,Documentary,191227,https://image.tmdb.org/t/p/w500/4aVwPz2qENPIL1ANW7rBH7z8Xfr.jpg,Katatsumori (1994),162437.0,https://www.imdb.com/title/tt0191227
116963,3.0580431586793395,1991,Ski School ,Comedy,102940,https://image.tmdb.org/t/p/w500/gDlLWxvr6lMBRevo2RXb0eUF8RQ.jpg,Ski School (1991),21811.0,https://www.imdb.com/title/tt0102940
116965,3.061192578402922,1995,See Heaven ,Documentary,1253594,https://image.tmdb.org/t/p/w500/AkvKJkg3xo9RKAIIlK11qIFlklp.jpg,See Heaven (1995),162442.0,https://www.imdb.com/title/tt01253594
116967,3.0614402799294065,1996,Sun on the Horizon ,Documentary,1798638,https://image.tmdb.org/t/p/w500/oaBg5SYCmC4HuE2CEBndie8qBO4.jpg,Sun on the Horizon (1996),162435.0,https://www.imdb.com/title/tt01798638
116969,3.0628728039199435,2011,Paths of Hate ,Action|Animation|Drama|War,1787092,https://image.tmdb.org/t/p/w500/57CmFdfyj9yBeYFqEsDFRVQyAQV.jpg,Paths of Hate (2011),86532.0,https://www.imdb.com/title/tt01787092
116971,3.0601328445862825,1981,Bloody Birthday ,Horror|Thriller,82084,https://image.tmdb.org/t/p/w500/t9dJvIEj2yYUhNK2jHU5qJZcJKm.jpg,Bloody Birthday (1981),55538.0,https://www.imdb.com/title/tt082084
116973,3.0613049846772062,1990,Ski Patrol ,Action|Comedy,100631,https://image.tmdb.org/t/p/w500/wIsmEyp2AgFFYVNvsHFCu4Hf1oN.jpg,Ski Patrol (1990),22585.0,https://www.imdb.com/title/tt0100631
116977,2.916427875789628,2014,Dumb and Dumber To ,Comedy,2096672,https://image.tmdb.org/t/p/w500/Ekw3ijq9L6RiKvv5m2tPOEklHF.jpg,Dumb and Dumber To (2014),100042.0,https://www.imdb.com/title/tt02096672
116979,3.0614131731262963,2013,The Legend of Sarila ,Adventure|Animation|Children,2296935,https://image.tmdb.org/t/p/w500/aKFNEurZueBaSIl0viRdW3D540w.jpg,The Legend of Sarila (2013),233423.0,https://www.imdb.com/title/tt02296935
116981,3.0611655927888797,2009,Imago mortis ,Horror,1054112,https://image.tmdb.org/t/p/w500/n1zCD5EmOZGo5yZIMsjCmBDHcnb.jpg,Imago mortis (2009),30449.0,https://www.imdb.com/title/tt01054112
116983,3.0614402799294065,1955,The Gun That Won the West ,Action|Adventure|Western,48139,https://image.tmdb.org/t/p/w500/bpIEyWvu49TtIXKRwSqGMg6AlBa.jpg,The Gun That Won the West (1955),128606.0,https://www.imdb.com/title/tt048139
116985,3.0513271202145047,2014,The Longest Week ,Comedy|Drama,2064968,https://image.tmdb.org/t/p/w500/1McLkdk0sbAf1kAr7WHHXFr3XcV.jpg,The Longest Week (2014),206821.0,https://www.imdb.com/title/tt02064968
116987,3.0614402799294065,1947,Gunfighters ,Action|Drama|Romance|Western,39441,https://image.tmdb.org/t/p/w500/ag4cj5tlLNDkOUTcKQms6RVpRbt.jpg,Gunfighters (1947),55308.0,https://www.imdb.com/title/tt039441
116989,3.069235714128182,2014,Tales of the Grim Sleeper ,Crime|Documentary,3904186,https://image.tmdb.org/t/p/w500/1ywSDHEQky7RwdCm7dxa6jnXOm4.jpg,Tales of the Grim Sleeper (2014),289575.0,https://www.imdb.com/title/tt03904186
116991,3.0630666335805805,2014,"Yes Men Are Revolting, The ",Documentary,2531282,https://image.tmdb.org/t/p/w500/k4I8Kx32vCMevvkmTlNBF5O1Kf6.jpg,"Yes Men Are Revolting, The (2014)",284246.0,https://www.imdb.com/title/tt02531282
117003,3.0616337678496706,2012,God Is the Bigger Elvis ,Documentary,2210633,https://image.tmdb.org/t/p/w500/ixT60qJlpEMkLJ8KIHNDJ5gT3Y5.jpg,God Is the Bigger Elvis (2012),103528.0,https://www.imdb.com/title/tt02210633
117017,3.0544589573831726,2011,The Wicker Tree ,Drama|Horror|Mystery|Thriller,323808,https://image.tmdb.org/t/p/w500/7ZsEaCfKkIm5DerhU3qx0TJdJMy.jpg,The Wicker Tree (2011),79544.0,https://www.imdb.com/title/tt0323808
117061,3.0620202319527743,2011,The Green ,Drama,1720263,https://image.tmdb.org/t/p/w500/19tSBMIEHiZOhfVSi43dStzL3Fp.jpg,The Green (2011),79475.0,https://www.imdb.com/title/tt01720263
117065,3.054391999567331,2014,The Damned ,Horror|Mystery|Thriller,2387408,https://image.tmdb.org/t/p/w500/r7rp9wxy8nkCUwro6A792NB8Hb2.jpg,The Damned (2014),258086.0,https://www.imdb.com/title/tt02387408
117107,3.0583466595374094,2014,Miss Meadows ,Drama,3128900,https://image.tmdb.org/t/p/w500/lZxDV6wI4pXXzRG23bBFGnH6dGT.jpg,Miss Meadows (2014),261037.0,https://www.imdb.com/title/tt03128900
117109,3.0975737283524025,2014,Too Many Cooks ,Comedy,3534838,https://image.tmdb.org/t/p/w500/xwxRoASNMFhML809j04Uttl3hY0.jpg,Too Many Cooks (2014),301566.0,https://www.imdb.com/title/tt03534838
117113,3.061192578402922,1940,Murder Over New York ,Comedy|Crime|Mystery|Thriller,32819,https://image.tmdb.org/t/p/w500/sKXdCpgk5dxPRrqR61GTMpj9v1Q.jpg,Murder Over New York (1940),38459.0,https://www.imdb.com/title/tt032819
117115,3.058390873100442,2013,Repentance ,Drama|Horror|Thriller,2012665,https://image.tmdb.org/t/p/w500/qS9cOvbNNdJpT2mwOipsICRvhyt.jpg,Repentance (2013),80920.0,https://www.imdb.com/title/tt02012665
117117,3.0614710455901006,2014,Quantum Love ,Drama|Romance,2760634,https://image.tmdb.org/t/p/w500/r0AEUYTJXutN0To7SKW0O9SbSqy.jpg,Quantum Love (2014),256913.0,https://www.imdb.com/title/tt02760634
117119,3.0611655927888797,2008,Cass ,Crime|Drama,954981,https://image.tmdb.org/t/p/w500/5rSsBx6VcZOh3rKI9DqBc4HmW6T.jpg,Cass (2008),14524.0,https://www.imdb.com/title/tt0954981
117121,3.063115719361451,2008,Dorothy Mills ,Drama|Horror|Mystery|Thriller,1034306,https://image.tmdb.org/t/p/w500/wfNqDYLjKgHdnJzQmJfvqSycEGg.jpg,Dorothy Mills (2008),15741.0,https://www.imdb.com/title/tt01034306
117123,3.0709911098189298,2014,Dear White People ,Comedy|Drama,2235108,https://image.tmdb.org/t/p/w500/yxQYvWjh4wjwjrr6hhNpruVCFDG.jpg,Dear White People (2014),114750.0,https://www.imdb.com/title/tt02235108
117125,3.0625986521430097,2008,The Man Who Loved Yngve ,Comedy|Drama|Romance,1114723,https://image.tmdb.org/t/p/w500/9D5beRhBAOW1Hpnh8lsbdFgjbbg.jpg,The Man Who Loved Yngve (2008),13617.0,https://www.imdb.com/title/tt01114723
117127,3.0638350031689368,2008,Camino ,Drama,1206285,https://image.tmdb.org/t/p/w500/qSxyPiBU709CwzXJocnKEefngo9.jpg,Camino (2008),17893.0,https://www.imdb.com/title/tt01206285
117129,3.0627083398699524,1977,Alucarda ,Horror|Thriller,75666,https://image.tmdb.org/t/p/w500/8rAzqa73pKQK01kh80lboTYlhTy.jpg,Alucarda (1977),40074.0,https://www.imdb.com/title/tt075666
117133,3.0650875856640387,2008,Painted Skin ,Action|Drama|Thriller,1055300,https://image.tmdb.org/t/p/w500/7aOSlU7TdMlKZcsPy4Tcx1rernF.jpg,Painted Skin (2008),17808.0,https://www.imdb.com/title/tt01055300
117136,3.068529300362137,2013,One Chance ,Comedy|Drama,1196956,https://image.tmdb.org/t/p/w500/v7J3MW82NXvothqsN7gBizljnVj.jpg,One Chance (2013),209361.0,https://www.imdb.com/title/tt01196956
117138,3.066546366997746,2008,Rent: Filmed Live on Broadway ,Drama|Musical,1273675,https://image.tmdb.org/t/p/w500/3Q2Kha2c3I6AaNAcxb3mfMSuVf6.jpg,Rent: Filmed Live on Broadway (2008),15199.0,https://www.imdb.com/title/tt01273675
117140,3.0609988957486154,2008,Columbus Day ,Crime|Drama|Thriller,1015976,https://image.tmdb.org/t/p/w500/m7R11UaEPy3Nzz49jnRHqqraqob.jpg,Columbus Day (2008),14142.0,https://www.imdb.com/title/tt01015976
117142,3.0630923332490623,2008,An Empress and the Warriors ,Action|Drama|Romance|War,1186803,https://image.tmdb.org/t/p/w500/uIySaghMj3u73R8F41QwKTqsLaK.jpg,An Empress and the Warriors (2008),14539.0,https://www.imdb.com/title/tt01186803
117146,3.0626253381474955,2013,Lucky Them ,Drama,1885299,https://image.tmdb.org/t/p/w500/vxTCm5hvhhmZ9heN4fc8m0HSZEa.jpg,Lucky Them (2013),214096.0,https://www.imdb.com/title/tt01885299
117148,3.0579763594858527,2009,Dil Bole Hadippa! ,Comedy|Drama|Romance,1202540,https://image.tmdb.org/t/p/w500/wZzWwWwOAoLhNZvM8tPYd3udyMP.jpg,Dil Bole Hadippa! (2009),22609.0,https://www.imdb.com/title/tt01202540
117152,3.0618270851155684,2005,Border Café ,Drama,477585,https://image.tmdb.org/t/p/w500/iGiJqzgGVaJzEZphsI1GVJdcGNO.jpg,Border Café (2005),43768.0,https://www.imdb.com/title/tt0477585
117154,3.0590249376354963,2014,Last Weekend ,Comedy|Drama,2435458,https://image.tmdb.org/t/p/w500/xSBtL2XRmsMu7EsD6IvQ3KXBt3d.jpg,Last Weekend (2014),288691.0,https://www.imdb.com/title/tt02435458
117156,3.0614131731262963,2013,May in the Summer ,Comedy|Drama,2492664,https://image.tmdb.org/t/p/w500/5sYGf5YXdhce3k5joegVNq2QPGR.jpg,May in the Summer (2013),157380.0,https://www.imdb.com/title/tt02492664
117158,3.0609182307185328,2012,"Nono, the Zigzag Kid ",Adventure|Children|Drama,1441083,https://image.tmdb.org/t/p/w500/s2ryVU20L96zoVGqFhiGbnx0bwd.jpg,"Nono, the Zigzag Kid (2012)",128142.0,https://www.imdb.com/title/tt01441083
117160,3.0607513889561737,2013,Tip Top ,Comedy|Thriller,2403981,https://image.tmdb.org/t/p/w500/dB3BfVlOtDML4uMpfHPDqU2LktT.jpg,Tip Top (2013),190870.0,https://www.imdb.com/title/tt02403981
117162,3.0594909347038914,2014,October Gale ,Drama|Romance|Thriller,2691734,https://image.tmdb.org/t/p/w500/eVt3vIYGPCGEz5f1Zfs27iRIduK.jpg,October Gale (2014),285843.0,https://www.imdb.com/title/tt02691734
117172,3.060336819477429,2014,BFFs ,Comedy,2375278,https://image.tmdb.org/t/p/w500/iQZjLZqttDcEp9XLVC4ZyxtKtUw.jpg,BFFs (2014),268174.0,https://www.imdb.com/title/tt02375278
117174,3.0605575115678247,2013,Winter in the Blood ,Drama,1829057,https://image.tmdb.org/t/p/w500/4b9MZjDRP6y4kL2hCB4VVBnJg2k.jpg,Winter in the Blood (2013),157045.0,https://www.imdb.com/title/tt01829057
117176,3.5298971979547646,2014,The Theory of Everything ,Drama|Romance,2980516,https://image.tmdb.org/t/p/w500/4jspr8hLLuju59bCnMiefzRW4p0.jpg,The Theory of Everything (2014),266856.0,https://www.imdb.com/title/tt02980516
117178,3.059553716408349,2014,Amira & Sam ,Comedy|Drama|Romance,3139538,https://image.tmdb.org/t/p/w500/dBakExG3AiFdqQ8KAJn0l2O87vd.jpg,Amira & Sam (2014),272602.0,https://www.imdb.com/title/tt03139538
117180,3.0605307942327995,2013,Love Sick Love ,Thriller,1992147,https://image.tmdb.org/t/p/w500/1kGKF9fLYZD0bAMD71sxWO6XvFR.jpg,Love Sick Love (2013),182349.0,https://www.imdb.com/title/tt01992147
117182,3.0616065876733387,2010,Double Tide ,Documentary,1757733,https://image.tmdb.org/t/p/w500/3WYMMQCv2Z2T3FjaZAcETplEzZ8.jpg,Double Tide (2010),149940.0,https://www.imdb.com/title/tt01757733
117184,3.062874117997913,2008,"Moscow, Belgium ",Comedy|Drama|Romance,948530,https://image.tmdb.org/t/p/w500/bDZSLsqrpUhdjSVXYGKwiOrLlEb.jpg,"Moscow, Belgium (2008)",13646.0,https://www.imdb.com/title/tt0948530
117188,3.0614402799294065,1940,Johnny Apollo ,Crime|Drama|Film-Noir|Romance,32651,https://image.tmdb.org/t/p/w500/dczLYxNXOrl7E65upQ5x7XASYhI.jpg,Johnny Apollo (1940),66707.0,https://www.imdb.com/title/tt032651
117190,3.0618816641101976,1940,It All Came True ,Comedy|Crime|Drama|Musical|Romance,32643,https://image.tmdb.org/t/p/w500/5MPmZhC6tZpFZGVLFfXfUi9Nw4Q.jpg,It All Came True (1940),64928.0,https://www.imdb.com/title/tt032643
117192,3.169944452385938,2013,Doctor Who: The Time of the Doctor ,Adventure|Drama,2986512,https://image.tmdb.org/t/p/w500/pEFGnBK6Kd4sqbkz7nMo3s4oyi2.jpg,Doctor Who: The Time of the Doctor (2013),282848.0,https://www.imdb.com/title/tt02986512
117194,3.0627607495682723,2014,Dolphin Tale 2 ,Children|Drama,2978462,https://image.tmdb.org/t/p/w500/ga714OrcrFhCrhbHUfDG47fUU5F.jpg,Dolphin Tale 2 (2014),227735.0,https://www.imdb.com/title/tt02978462
117196,3.061660972019802,1940,Lucky Partners ,Comedy|Drama|Romance,32733,https://image.tmdb.org/t/p/w500/meseg0kZTcDXCkRSp6i8GYPTct6.jpg,Lucky Partners (1940),158439.0,https://www.imdb.com/title/tt032733
117198,3.0611386309653814,1940,You're Missing the Point ,Comedy,32186,https://image.tmdb.org/t/p/w500/4hWXrLvQQxPgOaDe6WeWoc8x8ts.jpg,You're Missing the Point (1940),69060.0,https://www.imdb.com/title/tt032186
117300,3.0616337678496706,2011,Demoted ,Comedy,1221207,https://image.tmdb.org/t/p/w500/58yXxhUcbp2P8PmPVpkYTND3OfN.jpg,Demoted (2011),100416.0,https://www.imdb.com/title/tt01221207
117304,3.061143414832673,2012,Deranged ,Horror,2071445,https://image.tmdb.org/t/p/w500/yxNBqBingv9z9d7jpgDd948XBrJ.jpg,Deranged (2012),200044.0,https://www.imdb.com/title/tt02071445
117308,3.063084126345715,2014,When the Game Stands Tall ,Drama,2247476,https://image.tmdb.org/t/p/w500/fN1hYn28yBbXFX6oq8AX70XP4nr.jpg,When the Game Stands Tall (2014),232679.0,https://www.imdb.com/title/tt02247476
117310,3.06497382601069,2013,Aashiqui 2 ,Drama|Musical|Romance,2203308,https://image.tmdb.org/t/p/w500/qIYMcrawepGwFE45jmNsC29Lhce.jpg,Aashiqui 2 (2013),192558.0,https://www.imdb.com/title/tt02203308
117312,3.0559144241283254,2014,The ABCs of Death 2 ,Comedy|Horror,2926810,https://image.tmdb.org/t/p/w500/npN4yjO7MLg1ouMUF4VZ87ChiO1.jpg,The ABCs of Death 2 (2014),193726.0,https://www.imdb.com/title/tt02926810
117314,3.0645512180797603,2013,Neurons to Nirvana ,Documentary,2195566,https://image.tmdb.org/t/p/w500/iWz85pWapNFcs1jr0d0iZYzjCqT.jpg,Neurons to Nirvana (2013),228813.0,https://www.imdb.com/title/tt02195566
117316,3.0616337678496706,1972,Fillmore ,(no genres listed),68584,https://image.tmdb.org/t/p/w500/b7BsrlB0JKgUL80fnhbd4qxBa6m.jpg,Fillmore (1972),102410.0,https://www.imdb.com/title/tt068584
117318,3.062681432693319,2008,The Flyboys ,Action|Adventure,357668,https://image.tmdb.org/t/p/w500/y7gzQVmBoDoZWYzu7LxLdG3G31q.jpg,The Flyboys (2008),20789.0,https://www.imdb.com/title/tt0357668
117320,3.062050752412009,2008,The Last Word ,Drama|Romance,876233,https://image.tmdb.org/t/p/w500/7cxeG93ZWwZr8LASVEW4V8mXOs2.jpg,The Last Word (2008),17175.0,https://www.imdb.com/title/tt0876233
117322,3.060897039957878,2008,Dream Boy ,Drama|Romance,889595,https://image.tmdb.org/t/p/w500/uQLRnGfSJ7KibyLkoBc5W4zYHuf.jpg,Dream Boy (2008),40925.0,https://www.imdb.com/title/tt0889595
117324,3.0622680800000284,2008,Nothing to Lose ,Crime|Thriller,1092019,https://image.tmdb.org/t/p/w500/1lWpsbUzn1ZfmKag0jerRwPZ8lk.jpg,Nothing to Lose (2008),7267.0,https://www.imdb.com/title/tt01092019
117326,3.0602836030199616,2008,Take the Trash ,Comedy,1110209,https://image.tmdb.org/t/p/w500/cKMMOblR44pc8oJlYEx238WsKDH.jpg,Take the Trash (2008),15149.0,https://www.imdb.com/title/tt01110209
117328,3.0609450953466504,2013,Les invincibles ,Comedy,2207090,https://image.tmdb.org/t/p/w500/87mY8JX22jSBhczHMrQWIdt6Kbp.jpg,Les invincibles (2013),204768.0,https://www.imdb.com/title/tt02207090
117330,3.0620475825577986,2013,The Mark of the Angels - Miserere ,Thriller,2354215,https://image.tmdb.org/t/p/w500/8hZgbIAOHQFG2GuM9SM48zcD3Tx.jpg,The Mark of the Angels - Miserere (2013),201759.0,https://www.imdb.com/title/tt02354215
117332,3.060891389763863,2013,Wrestling Queens ,Comedy,2330546,https://image.tmdb.org/t/p/w500/7o65LbcRCGUuazzT9FbYKfZWDUV.jpg,Wrestling Queens (2013),202215.0,https://www.imdb.com/title/tt02330546
117334,3.0632510446977097,2014,The New Girlfriend ,Drama,3184934,https://image.tmdb.org/t/p/w500/dWbFtJi8AdTfeiUG937UWIX63NB.jpg,The New Girlfriend (2014),283726.0,https://www.imdb.com/title/tt03184934
117336,3.05978987407828,2014,The Missionaries ,Comedy|Romance,2978426,https://image.tmdb.org/t/p/w500/9cczeIyVGORXGHXRVUTnxezQmXK.jpg,The Missionaries (2014),289153.0,https://www.imdb.com/title/tt02978426
117338,3.0599837479996763,2008,Red Mist ,Horror|Thriller,1185264,https://image.tmdb.org/t/p/w500/zkXdFchk58WcGD8eVdVhzQ3LpiU.jpg,Red Mist (2008),15011.0,https://www.imdb.com/title/tt01185264
117340,3.0611655927888797,2014,On a marché sur Bangkok ,Comedy,3985434,https://image.tmdb.org/t/p/w500/76z0f1zwZH5lgi5UR9Tg8GfwC36.jpg,On a marché sur Bangkok (2014),295087.0,https://www.imdb.com/title/tt03985434
117342,3.0615522991752133,2008,Real Time ,Comedy|Drama,983909,https://image.tmdb.org/t/p/w500/2SRBWVcPVeYFL6BasL9BClnYv8W.jpg,Real Time (2008),13835.0,https://www.imdb.com/title/tt0983909
117344,3.0614245604680272,2013,Ragnarok ,Action|Adventure,2363213,https://image.tmdb.org/t/p/w500/wzth1phazWxFEFYTsr8pAYlDvOw.jpg,Ragnarok (2013),140818.0,https://www.imdb.com/title/tt02363213
117346,3.063699198013764,2008,Secrets Of State ,Thriller,1003052,https://image.tmdb.org/t/p/w500/22eyqUEEeP09C9TENUUoQZG0SjH.jpg,Secrets Of State (2008),18940.0,https://www.imdb.com/title/tt01003052
117348,3.061525190790128,2008,Farm House ,Horror|Mystery|Thriller,996934,https://image.tmdb.org/t/p/w500/6oRSjDeg9GkPfbN2uNTnEXxlTln.jpg,Farm House (2008),14866.0,https://www.imdb.com/title/tt0996934
117350,3.0601774512273567,2008,A Matador's Mistress ,Drama|Romance,491046,https://image.tmdb.org/t/p/w500/8I4Imlo0NPw9xwgX5hKVA88DCWx.jpg,A Matador's Mistress (2008),45127.0,https://www.imdb.com/title/tt0491046
117352,3.0623230482909887,2008,A Kind of America 2 ,Comedy,1235075,https://image.tmdb.org/t/p/w500/9lYXSH01Mt4CC1B3tPSnOymfVlk.jpg,A Kind of America 2 (2008),17780.0,https://www.imdb.com/title/tt01235075
117354,3.0580686542247486,2008,Parasomnia ,Horror|Romance|Thriller,922547,https://image.tmdb.org/t/p/w500/vq46s7xTxfTfqKXikOgvyT1x1lh.jpg,Parasomnia (2008),19222.0,https://www.imdb.com/title/tt0922547
117356,3.0609450953466504,2008,Fast Track: No Limits ,Action|Thriller,1043635,https://image.tmdb.org/t/p/w500/2UXVGsFfBJvpK6Btn0RW5mVIru6.jpg,Fast Track: No Limits (2008),17143.0,https://www.imdb.com/title/tt01043635
117358,3.060124515397636,2008,20th Century Boys - Chapter 1: Beginning of the End ,Adventure|Mystery|Sci-Fi,1155705,https://image.tmdb.org/t/p/w500/ihpu4GqQcO2SHtF864o8YerObtT.jpg,20th Century Boys - Chapter 1: Beginning of the End (2008),36683.0,https://www.imdb.com/title/tt01155705
117360,3.0600101772153963,2008,Stiletto ,Action|Crime|Drama|Thriller,1027747,https://image.tmdb.org/t/p/w500/tjwznbqClq0B6h8URmkHFkBqRdp.jpg,Stiletto (2008),15542.0,https://www.imdb.com/title/tt01027747
117362,3.0650966784714324,2008,If You Are the One ,Comedy|Romance,1330607,https://image.tmdb.org/t/p/w500/rnoNKAUzQbAsZLpfXGwN7rBmAqt.jpg,If You Are the One (2008),18232.0,https://www.imdb.com/title/tt01330607
117364,3.099087688173632,2014,Virunga ,Documentary|War,3455224,https://image.tmdb.org/t/p/w500/z07PstlTwlKawpqSYME2sIIzqVq.jpg,Virunga (2014),263614.0,https://www.imdb.com/title/tt03455224
117366,3.059595829237443,2007,Sick Girl ,Crime|Horror|Thriller,1078931,https://image.tmdb.org/t/p/w500/oLQek0pLfFjOGfgrdNngfhXb1sc.jpg,Sick Girl (2007),23515.0,https://www.imdb.com/title/tt01078931
117368,3.0709726356149543,2005,The Madagascar Penguins in a Christmas Caper ,Animation|Comedy,484439,https://image.tmdb.org/t/p/w500/r8QtfGSjDaY6vICRVyYvZvTkjxc.jpg,The Madagascar Penguins in a Christmas Caper (2005),10258.0,https://www.imdb.com/title/tt0484439
117370,3.0612017428406477,1973,The Seven-Ups ,Action|Crime|Drama|Thriller,70672,https://image.tmdb.org/t/p/w500/535xszKWZWhfwCER8JPeL8KGnm.jpg,The Seven-Ups (1973),32080.0,https://www.imdb.com/title/tt070672
117372,3.0446094374120563,2014,V/H/S: Viral ,Horror|Thriller,3704538,https://image.tmdb.org/t/p/w500/e0z9RMcs3dstmNllNqdsoSfzMTh.jpg,V/H/S: Viral (2014),267806.0,https://www.imdb.com/title/tt03704538
117374,3.0613860902311094,2013,Running from Crazy ,Documentary,2451742,https://image.tmdb.org/t/p/w500/uBp5o5BuphaWGheu1c7OXFNuAWA.jpg,Running from Crazy (2013),159153.0,https://www.imdb.com/title/tt02451742
117376,3.0620202319527743,1998,April Story ,Romance,146271,https://image.tmdb.org/t/p/w500/s7DMxJybwdT5llTTmNjzR76Gxjk.jpg,April Story (1998),72933.0,https://www.imdb.com/title/tt0146271
